fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
0,flawfinder,CWE-573,0,0,192800,43,,0.9997770206852207,0.0,1.0,0.0,1.0,43,False
0,flawfinder,CWE-662,14,1639,190568,622,0.008469449485783424,0.9967466917725822,0.008527264875889016,0.9779874213836478,0.0220125786163522,0.9914727351241109,636,True
0,flawfinder,CWE-665,0,0,192730,113,,0.9994140311030216,0.0,1.0,0.0,1.0,113,False
0,flawfinder,CWE-666,0,0,192820,23,,0.9998807319944203,0.0,1.0,0.0,1.0,23,False
0,flawfinder,CWE-668,250,3986,187766,841,0.059017941454202076,0.9955409926460842,0.02078726688639493,0.770852428964253,0.229147571035747,0.9792127331136051,1091,True
0,flawfinder,CWE-669,0,12,192814,17,0.0,0.9999118399012606,6.223227158163318e-05,1.0,0.0,0.9999377677284184,17,True
0,flawfinder,CWE-670,0,0,192835,8,,0.9999585154763201,0.0,1.0,0.0,1.0,8,False
0,flawfinder,CWE-704,0,0,192491,352,,0.998174680958085,0.0,1.0,0.0,1.0,352,False
0,flawfinder,CWE-705,0,16,192616,211,0.0,0.9989057548994694,8.305992773786287e-05,1.0,0.0,0.9999169400722622,211,True
0,flawfinder,CWE-706,0,21,192176,646,0.0,0.9966497598821711,0.0001092628917204743,1.0,0.0,0.9998907371082795,646,True
0,flawfinder,CWE-754,0,0,192710,133,,0.9993103197938219,0.0,1.0,0.0,1.0,133,False
0,flawfinder,CWE-834,0,0,192562,281,,0.998542856105744,0.0,1.0,0.0,1.0,281,False
0,flawfinder,CWE-1164,0,0,192784,59,,0.9996940516378608,0.0,1.0,0.0,1.0,59,False
0,ikos,CWE-20,0,0,191302,1541,,0.9920090436261623,0.0,1.0,0.0,1.0,1541,False
0,ikos,CWE-74,0,0,192093,750,,0.9961108259050108,0.0,1.0,0.0,1.0,750,False
0,ikos,CWE-118,106,91,184284,8362,0.5380710659898477,0.9565939599057338,0.0004935593220338983,0.9874822862541333,0.012517713745866793,0.9995064406779661,8468,True
0,ikos,CWE-131,0,0,192827,16,,0.9999170309526403,0.0,1.0,0.0,1.0,16,False
0,ikos,CWE-190,25,42,191676,1100,0.373134328358209,0.9942938955056646,0.00021907176164992332,0.9777777777777777,0.022222222222222223,0.9997809282383501,1125,True
0,ikos,CWE-191,0,43,192666,134,0.0,0.999304979253112,0.0002231343632108516,1.0,0.0,0.9997768656367891,134,True
0,ikos,CWE-269,0,0,192750,93,,0.9995177424122214,0.0,1.0,0.0,1.0,93,False
0,ikos,CWE-285,0,0,192616,227,,0.9988228766405832,0.0,1.0,0.0,1.0,227,False
0,ikos,CWE-287,0,0,192588,255,,0.9986776808077037,0.0,1.0,0.0,1.0,255,False
0,ikos,CWE-311,0,0,192810,33,,0.9998288763398204,0.0,1.0,0.0,1.0,33,False
0,ikos,CWE-327,0,0,192825,18,,0.9999066598217202,0.0,1.0,0.0,1.0,18,False
0,ikos,CWE-369,1,1,192622,219,0.5,0.998864349386282,5.19148803621582e-06,0.9954545454545455,0.004545454545454545,0.9999948085119638,220,True
0,ikos,CWE-400,0,0,192381,462,,0.9976042687574866,0.0,1.0,0.0,1.0,462,False
0,ikos,CWE-404,0,20,191841,982,0.0,0.9949072465421656,0.0001042421336279911,1.0,0.0,0.999895757866372,982,True
0,ikos,CWE-476,17,75,191421,1330,0.18478260869565216,0.9930999060964665,0.00039165308935956884,0.9873793615441723,0.012620638455827766,0.9996083469106404,1347,True
0,ikos,CWE-573,0,0,192800,43,,0.9997770206852207,0.0,1.0,0.0,1.0,43,False
0,ikos,CWE-662,0,0,192207,636,,0.9967019803674492,0.0,1.0,0.0,1.0,636,False
0,ikos,CWE-665,0,221,192509,113,0.0,0.9994133588063668,0.0011466818865770768,1.0,0.0,0.9988533181134229,113,True
0,ikos,CWE-666,0,0,192820,23,,0.9998807319944203,0.0,1.0,0.0,1.0,23,False
0,ikos,CWE-668,0,0,191752,1091,,0.9943425480831557,0.0,1.0,0.0,1.0,1091,False
0,ikos,CWE-669,0,0,192826,17,,0.9999118453871803,0.0,1.0,0.0,1.0,17,False
0,ikos,CWE-670,0,0,192835,8,,0.9999585154763201,0.0,1.0,0.0,1.0,8,False
