fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,tool:cppcheck,CWE-287,0,0,48149,64,48213,64,48149,,0.0,1.0,0.9986725571941177,0.0,1.0,0.9986725571941177,0.5,,,,0.5,0.0013881035405695185
0,tool:cppcheck,CWE-311,0,0,48205,8,48213,8,48205,,0.0,1.0,0.9998340696492647,0.0,1.0,0.9998340696492647,0.5,,,,0.5,0.00015935985131683848
0,tool:cppcheck,CWE-327,0,0,48209,4,48213,4,48209,,0.0,1.0,0.9999170348246323,0.0,1.0,0.9999170348246323,0.5,,,,0.5,5.6681071232143395e-05
0,tool:cppcheck,CWE-369,0,0,48159,54,48213,54,48159,,0.0,1.0,0.9988799701325368,0.0,1.0,0.9988799701325368,0.5,,,,0.5,0.0011903001377896777
0,tool:cppcheck,CWE-400,0,0,48097,116,48213,116,48097,,0.0,1.0,0.9975940099143384,0.0,1.0,0.9975940099143384,0.5,,,,0.5,0.002358050855960071
0,tool:cppcheck,CWE-404,0,39,47929,245,48213,245,47968,0.0,0.0,0.9991869579719813,0.9949142691078174,0.0008130420280186791,1.0,0.9941094725488976,0.49959347898599066,,,-0.0020334485384531646,0.49959347898599066,0.003262332145276501
0,tool:cppcheck,CWE-476,1,60,47817,335,48213,336,47877,0.01639344262295082,0.002976190476190476,0.9987467886459052,0.9930428642631667,0.0012532113540948682,0.9970238095238095,0.9918071889324456,0.5008614895610478,0.005037783375314861,0.0035587188612099642,0.004032190441244982,0.5008614895610478,0.008178839375504248
0,tool:cppcheck,CWE-573,0,56,48146,11,48213,11,48202,0.0,0.0,0.998838222480395,0.9997715804555931,0.0011617775196049957,1.0,0.9986103333125921,0.4994191112401975,,,-0.000515143370073106,0.4994191112401975,0.0002191272666855078
0,tool:cppcheck,CWE-662,0,0,48054,159,48213,159,48054,,0.0,1.0,0.9967021342791363,0.0,1.0,0.9967021342791363,0.5,,,,0.5,0.0035564283325202383
0,tool:cppcheck,CWE-665,0,83,48102,28,48213,28,48185,0.0,0.0,0.998277472242399,0.9994182422605443,0.0017225277576009132,1.0,0.997697716383548,0.4991387361211995,,,-0.0010010463797504598,0.4991387361211995,0.0005366471642509022
0,tool:cppcheck,CWE-666,0,0,48207,6,48213,6,48207,,0.0,1.0,0.9998755522369486,0.0,1.0,0.9998755522369486,0.5,,,,0.5,0.00020257046825992303
0,tool:cppcheck,CWE-668,0,0,47940,273,48213,273,47940,,0.0,1.0,0.9943376267811586,0.0,1.0,0.9943376267811586,0.5,,,,0.5,0.004667180662157663
0,tool:cppcheck,CWE-669,0,0,48209,4,48213,4,48209,,0.0,1.0,0.9999170348246323,0.0,1.0,0.9999170348246323,0.5,,,,0.5,0.000210756155098634
0,tool:cppcheck,CWE-670,0,0,48211,2,48213,2,48211,,0.0,1.0,0.9999585174123162,0.0,1.0,0.9999585174123162,0.5,,,,0.5,6.132285803330838e-05
0,tool:cppcheck,CWE-704,0,4,48121,88,48213,88,48125,0.0,0.0,0.9999168831168831,0.9981746146985003,8.311688311688311e-05,1.0,0.9980918009665443,0.49995844155844155,,,-0.0003895129481134468,0.49995844155844155,0.0011466086180077606
0,tool:cppcheck,CWE-705,0,0,48160,53,48213,53,48160,,0.0,1.0,0.9989007114263788,0.0,1.0,0.9989007114263788,0.5,,,,0.5,0.0012175650597967855
0,tool:cppcheck,CWE-706,0,0,48052,161,48213,161,48052,,0.0,1.0,0.9966606516914525,0.0,1.0,0.9966606516914525,0.5,,,,0.5,0.002139448580085537
0,tool:cppcheck,CWE-754,0,15,48164,34,48213,34,48179,0.0,0.0,0.9996886610348907,0.9992945765384456,0.00031133896510927996,1.0,0.9989836766017464,0.49984433051744537,,,-0.00046864251886076177,0.49984433051744537,0.0005349889942102019
0,tool:cppcheck,CWE-834,0,0,48143,70,48213,70,48143,,0.0,1.0,0.9985481094310663,0.0,1.0,0.9985481094310663,0.5,,,,0.5,0.0015207283704757636
0,tool:cppcheck,CWE-1164,0,0,48198,15,48213,15,48198,,0.0,1.0,0.9996888805923714,0.0,1.0,0.9996888805923714,0.5,,,,0.5,0.00016883441948140464
0,tool:flawfinder,CWE-20,22,626,47202,363,48213,385,47828,0.033950617283950615,0.05714285714285714,0.9869114326336037,0.9923683380637023,0.013088567366396252,0.9428571428571428,0.9794868603903512,0.5220271448882304,0.042594385285575985,0.05027422303473491,0.03405088670650497,0.5220271448882304,0.011691856001654196
0,tool:flawfinder,CWE-74,46,89,47936,142,48213,188,48025,0.34074074074074073,0.24468085106382978,0.9981467985424258,0.997046466159158,0.0018532014575741802,0.7553191489361702,0.9952087611225188,0.6214138248031278,0.28482972136222906,0.2593010146561443,0.28639845236761385,0.6214138248031278,0.05623315218736401
0,tool:flawfinder,CWE-118,759,2565,43531,1358,48213,2117,46096,0.2283393501805054,0.3585262163438829,0.9443552585907671,0.9697475996346544,0.0556447414092329,0.6414737836561172,0.9186319042581876,0.651440737467325,0.27899283219996324,0.3218283582089553,0.24494258005769756,0.651440737467325,0.11998684527725188
0,tool:flawfinder,CWE-131,0,0,48209,4,48213,4,48209,,0.0,1.0,0.9999170348246323,0.0,1.0,0.9999170348246323,0.5,,,,0.5,0.00013844495467777858
0,tool:flawfinder,CWE-190,16,219,47713,265,48213,281,47932,0.06808510638297872,0.05693950177935943,0.995431027288659,0.9944766351244321,0.004568972711341067,0.9430604982206405,0.9899612137805156,0.5261852645340092,0.06201550387596899,0.05886681383370125,0.057239772030990003,0.5261852645340092,0.008671834101123242
0,tool:flawfinder,CWE-191,0,0,48180,33,48213,33,48180,,0.0,1.0,0.999315537303217,0.0,1.0,0.999315537303217,0.5,,,,0.5,0.0003681124155674978
0,tool:flawfinder,CWE-269,0,10,48179,24,48213,24,48189,0.0,0.0,0.9997924837618544,0.9995021056780699,0.0002075162381456349,1.0,0.9992947960093751,0.4998962418809272,,,-0.00032143608490805853,0.4998962418809272,0.0006124656370263848
0,tool:flawfinder,CWE-285,0,20,48137,56,48213,56,48157,0.0,0.0,0.9995846917374421,0.9988380055194738,0.0004153082625578836,1.0,0.9984236616680149,0.49979234586872107,,,-0.0006946840352341443,0.49979234586872107,0.0011579699355778617
0,tool:flawfinder,CWE-287,0,0,48149,64,48213,64,48149,,0.0,1.0,0.9986725571941177,0.0,1.0,0.9986725571941177,0.5,,,,0.5,0.0013881035405695185
0,tool:flawfinder,CWE-311,0,0,48205,8,48213,8,48205,,0.0,1.0,0.9998340696492647,0.0,1.0,0.9998340696492647,0.5,,,,0.5,0.00015935985131683848
0,tool:flawfinder,CWE-327,0,46,48163,4,48213,4,48209,0.0,0.0,0.9990458213196706,0.9999169555920028,0.0009541786803293991,1.0,0.9989629353079045,0.4995229106598353,,,-0.00028149458899147964,0.4995229106598353,5.666715533394432e-05
0,tool:flawfinder,CWE-369,0,0,48159,54,48213,54,48159,,0.0,1.0,0.9988799701325368,0.0,1.0,0.9988799701325368,0.5,,,,0.5,0.0011903001377896777
0,tool:flawfinder,CWE-400,0,1,48096,116,48213,116,48097,0.0,0.0,0.9999792086824542,0.997593960009956,2.0791317545792878e-05,1.0,0.9975732686204966,0.4999896043412271,,,-0.00022366211449613134,0.4999896043412271,0.002357970851834265
0,tool:flawfinder,CWE-404,0,0,47968,245,48213,245,47968,,0.0,1.0,0.994918383008732,0.0,1.0,0.994918383008732,0.5,,,,0.5,0.0032642728169363817
0,tool:flawfinder,CWE-476,0,0,47877,336,48213,336,47877,,0.0,1.0,0.9930309252691183,0.0,1.0,0.9930309252691183,0.5,,,,0.5,0.008100644137399504
0,tool:flawfinder,CWE-573,0,0,48202,11,48213,11,48202,,0.0,1.0,0.999771845767739,0.0,1.0,0.999771845767739,0.5,,,,0.5,0.00021958351452474074
0,tool:flawfinder,CWE-662,3,406,47648,156,48213,159,48054,0.007334963325183374,0.018867924528301886,0.9915511715986183,0.9967366747552506,0.008448828401381779,0.9811320754716981,0.9883433928608467,0.5052095480634601,0.01056338028169014,0.014354066985645933,0.0065132778655658564,0.5052095480634601,0.003929617513256875
0,tool:flawfinder,CWE-665,0,0,48185,28,48213,28,48185,,0.0,1.0,0.9994192437724265,0.0,1.0,0.9994192437724265,0.5,,,,0.5,0.0005371519588964597
0,tool:flawfinder,CWE-666,0,0,48207,6,48213,6,48207,,0.0,1.0,0.9998755522369486,0.0,1.0,0.9998755522369486,0.5,,,,0.5,0.00020257046825992303
0,tool:flawfinder,CWE-668,67,976,46964,206,48213,273,47940,0.06423777564717162,0.2454212454212454,0.9796412181894034,0.9956328174687301,0.02035878181059658,0.7545787545787546,0.9754837906788626,0.6125312318053244,0.10182370820668693,0.1569086651053864,0.11608024459181501,0.6125312318053244,0.015740616532231442
0,tool:flawfinder,CWE-669,0,5,48204,4,48213,4,48209,0.0,0.0,0.9998962849260512,0.9999170262197146,0.00010371507394884773,1.0,0.9998133283554228,0.4999481424630256,,,-9.276654439030698e-05,0.4999481424630256,0.00021062617242991754
0,tool:flawfinder,CWE-670,0,0,48211,2,48213,2,48211,,0.0,1.0,0.9999585174123162,0.0,1.0,0.9999585174123162,0.5,,,,0.5,6.132285803330838e-05
0,tool:flawfinder,CWE-704,0,0,48125,88,48213,88,48125,,0.0,1.0,0.9981747661419119,0.0,1.0,0.9981747661419119,0.5,,,,0.5,0.0011466352866219053
0,tool:flawfinder,CWE-705,0,1,48159,53,48213,53,48160,0.0,0.0,0.9999792358803987,0.9989006886252385,2.0764119601328905e-05,1.0,0.9988799701325368,0.49998961794019936,,,-0.00015108352942875167,0.49998961794019936,0.0012175353009639927
0,tool:flawfinder,CWE-706,1,5,48047,160,48213,161,48052,0.16666666666666666,0.006211180124223602,0.9998959460584367,0.9966809799406725,0.00010405394156330642,0.9937888198757764,0.9965776865160849,0.5030535630913301,0.011976047904191616,0.007692307692307691,0.03158456410133948,0.5030535630913302,0.0042104108112122896
0,tool:flawfinder,CWE-754,0,0,48179,34,48213,34,48179,,0.0,1.0,0.9992947960093751,0.0,1.0,0.9992947960093751,0.5,,,,0.5,0.0005350963084049324
0,tool:flawfinder,CWE-834,0,0,48143,70,48213,70,48143,,0.0,1.0,0.9985481094310663,0.0,1.0,0.9985481094310663,0.5,,,,0.5,0.0015207283704757636
0,tool:flawfinder,CWE-1164,0,0,48198,15,48213,15,48198,,0.0,1.0,0.9996888805923714,0.0,1.0,0.9996888805923714,0.5,,,,0.5,0.00016883441948140464
0,tool:ikos,CWE-20,0,0,47828,385,48213,385,47828,,0.0,1.0,0.9920146018708647,0.0,1.0,0.9920146018708647,0.5,,,,0.5,0.008797609151159985
0,tool:ikos,CWE-74,0,0,48025,188,48213,188,48025,,0.0,1.0,0.996100636757721,0.0,1.0,0.996100636757721,0.5,,,,0.5,0.0024120552526767703
0,tool:ikos,CWE-118,22,22,46074,2095,48213,2117,46096,0.5,0.010392064241851677,0.9995227351614023,0.9565072972243559,0.00047726483859770915,0.9896079357581483,0.9560906809366768,0.504957399701627,0.02036094400740398,0.012922932330827067,0.06727687773745988,0.504957399701627,0.04887283106430703
0,tool:ikos,CWE-131,0,0,48209,4,48213,4,48209,,0.0,1.0,0.9999170348246323,0.0,1.0,0.9999170348246323,0.5,,,,0.5,0.00013844495467777858
0,tool:ikos,CWE-190,6,11,47921,275,48213,281,47932,0.35294117647058826,0.021352313167259787,0.9997705082199783,0.9942941322931363,0.0002294917800216974,0.9786476868327402,0.9940679899612138,0.510561410693619,0.04026845637583893,0.026292725679228753,0.08564221743018231,0.510561410693619,0.01755050216310121
0,tool:ikos,CWE-191,0,14,48166,33,48213,33,48180,0.0,0.0,0.9997094229970942,0.9993153384924999,0.00029057700290577,1.0,0.9990251591894302,0.4998547114985471,,,-0.0004460346274162373,0.4998547114985471,0.00036799407950389084
0,tool:ikos,CWE-269,0,0,48189,24,48213,24,48189,,0.0,1.0,0.9995022089477942,0.0,1.0,0.9995022089477942,0.5,,,,0.5,0.0006125572752626294
0,tool:ikos,CWE-285,0,0,48157,56,48213,56,48157,,0.0,1.0,0.998838487544853,0.0,1.0,0.998838487544853,0.5,,,,0.5,0.0011582123073866962
0,tool:ikos,CWE-287,0,0,48149,64,48213,64,48149,,0.0,1.0,0.9986725571941177,0.0,1.0,0.9986725571941177,0.5,,,,0.5,0.0013881035405695185
0,tool:ikos,CWE-311,0,0,48205,8,48213,8,48205,,0.0,1.0,0.9998340696492647,0.0,1.0,0.9998340696492647,0.5,,,,0.5,0.00015935985131683848
0,tool:ikos,CWE-327,0,0,48209,4,48213,4,48209,,0.0,1.0,0.9999170348246323,0.0,1.0,0.9999170348246323,0.5,,,,0.5,5.6681071232143395e-05
0,tool:ikos,CWE-369,0,0,48159,54,48213,54,48159,,0.0,1.0,0.9988799701325368,0.0,1.0,0.9988799701325368,0.5,,,,0.5,0.0011903001377896777
0,tool:ikos,CWE-400,0,0,48097,116,48213,116,48097,,0.0,1.0,0.9975940099143384,0.0,1.0,0.9975940099143384,0.5,,,,0.5,0.002358050855960071
0,tool:ikos,CWE-404,0,2,47966,245,48213,245,47968,0.0,0.0,0.9999583055370247,0.9949181722013648,4.1694462975316875e-05,1.0,0.9948769004210483,0.49997915276851235,,,-0.0004603086801235992,0.49997915276851235,0.003264059000610713
0,tool:ikos,CWE-476,5,20,47857,331,48213,336,47877,0.2,0.01488095238095238,0.9995822628819684,0.9931310699759276,0.0004177371180316227,0.9851190476190477,0.9927198058614897,0.5072316076314604,0.027700831024930744,0.018261504747991233,0.05285164367377852,0.5072316076314604,0.014924075578207458
0,tool:ikos,CWE-573,0,0,48202,11,48213,11,48202,,0.0,1.0,0.999771845767739,0.0,1.0,0.999771845767739,0.5,,,,0.5,0.00021958351452474074
0,tool:ikos,CWE-662,0,0,48054,159,48213,159,48054,,0.0,1.0,0.9967021342791363,0.0,1.0,0.9967021342791363,0.5,,,,0.5,0.0035564283325202383
0,tool:ikos,CWE-665,0,43,48142,28,48213,28,48185,0.0,0.0,0.9991076061014839,0.9994187253477268,0.0008923938985161357,1.0,0.9985273681372244,0.49955380305074193,,,-0.0007202263207150175,0.49955380305074193,0.0005361579871782038
0,tool:ikos,CWE-666,0,0,48207,6,48213,6,48207,,0.0,1.0,0.9998755522369486,0.0,1.0,0.9998755522369486,0.5,,,,0.5,0.00020257046825992303
0,tool:ikos,CWE-668,0,0,47940,273,48213,273,47940,,0.0,1.0,0.9943376267811586,0.0,1.0,0.9943376267811586,0.5,,,,0.5,0.004667180662157663
0,tool:ikos,CWE-669,0,0,48209,4,48213,4,48209,,0.0,1.0,0.9999170348246323,0.0,1.0,0.9999170348246323,0.5,,,,0.5,0.000210756155098634
0,tool:ikos,CWE-670,0,0,48211,2,48213,2,48211,,0.0,1.0,0.9999585174123162,0.0,1.0,0.9999585174123162,0.5,,,,0.5,6.132285803330838e-05
