strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
dst_yager_fire_specificity_silence_sensitivity_tau_0_7,15,0.26751498636757504,0.262375667095628,0.29977714107674563,0.2299072302687806,0.1655043859649123,0.25055315601014566,0.9541094902308502,0.9785270756544403,0.9246957160696416,0.9565799707849533,0.9669784022576667,0.9317430550878066,0.04589050976914958,0.0214729243455597,0.07530428393035847,0.7700927697312195,0.8344956140350878,0.7494468439898544,0.2372801767303197,0.18940307361333358,0.2545748123266886,0.24943338371433554,0.17398029517749455,0.2605331994930372,0.19040418837031306,0.15435822998614834,0.1872987992420751,0.9185055640562574,0.9395709359881602,0.8741847256907439,0.5920083602498156,0.5635955438040033,0.5876244360398937,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
dst_yager_fire_specificity_silence_sensitivity_tau_0_8,15,0.27291314164006014,0.262375667095628,0.3155238510266397,0.21655635963514694,0.1655043859649123,0.21583708191315337,0.9591362291952821,0.9787173727220141,0.9395266390907733,0.9552637298313053,0.9669784022576667,0.9279130035881928,0.040863770804717925,0.021282627277985907,0.06047336090922674,0.783443640364853,0.8344956140350878,0.7841629180868467,0.2312179692180204,0.18940307361333358,0.23973622958472007,0.23766264652734004,0.17398029517749455,0.2316335333797109,0.18764857307762242,0.15435822998614834,0.18160890401195298,0.9209137361129274,0.9395709359881602,0.8813142278548984,0.5878462944152145,0.5635955438040033,0.5776818605019634,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
dst_yager_fire_specificity_silence_sensitivity_tau_0_9,15,0.3222380412530445,0.35770019899814726,0.37380993226382253,0.184071808150598,0.1427134047387212,0.16093529559947795,0.980150122620212,0.9845169412161658,0.9743759506684442,0.9540244984695596,0.9669784022576667,0.9248521943700861,0.019849877379787977,0.015483058783834247,0.025624049331555813,0.8159281918494019,0.8572865952612789,0.839064704400522,0.22534421422786094,0.1885445297907488,0.21287502679624262,0.21388257442313702,0.16107987099495774,0.1854709503812591,0.199079302127769,0.14777923996651995,0.18772102879315772,0.9371873068507602,0.9395709359881602,0.9053835327930625,0.5821109653854051,0.549085262151265,0.5676556231339611,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
naive_bayes_tau_0_1,15,0.32879493267463933,0.26944065571899384,0.32992115755782736,0.2717592059852771,0.14653465346534653,0.3682716820896488,0.9096756197707133,0.9806564341426602,0.7803543919787806,0.9620175633368445,0.9673204064419054,0.9424599560223705,0.09032438022928664,0.0193435658573398,0.21964560802121935,0.7282407940147231,0.8534653465346536,0.6317283179103512,0.2365728576087491,0.18940307361333358,0.24762285108376036,0.26023402613082414,0.17398029517749455,0.2874418508390717,0.2232704685816234,0.1641428555511413,0.21072895102899641,0.8879117162835927,0.9412508406107735,0.768550253329501,0.5907174128779952,0.550147950007803,0.5743130370342148,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_2,15,0.3626118999756153,0.3569985545343136,0.3495742125035043,0.19130491285180273,0.11734649122807017,0.20533724481845775,0.9786227594077344,0.9951521609627856,0.9531829207041833,0.9555387136920537,0.9634788885011145,0.9300277273132309,0.02137724059226546,0.004847839037214462,0.04681707929581661,0.8086950871481972,0.8826535087719298,0.7946627551815423,0.2851090455232859,0.28705639148687473,0.2855404339888872,0.2817344223853807,0.24934948236418752,0.27413788870548456,0.2644126483479875,0.22926278993449722,0.22818424633804346,0.9391236424058952,0.9625889056889158,0.8961410451416275,0.5849638361297687,0.548884995275779,0.5792600827613206,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_3,15,0.41838515550328526,0.4134420950878964,0.41767604708337525,0.1612406168044392,0.06830803406145872,0.15480755009535627,0.9870948250518069,0.9955142036499651,0.9741662122029358,0.9537516620698193,0.9635023831812953,0.9257314761058231,0.012905174948193147,0.004485796350034938,0.025833787797064148,0.8387593831955609,0.9316919659385412,0.8451924499046437,0.25648369529651466,0.2474268137847711,0.24492229750269776,0.24289558520117543,0.2055527988453571,0.21664140668296494,0.2547407092429137,0.22655680283674878,0.21952580612545325,0.9438186218722494,0.9632385590619252,0.9074654100146078,0.5741677209281231,0.5317300975121222,0.5644868811491461,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_4,15,0.4007136053665333,0.4294190750466006,0.41257967236845905,0.10100862891693946,0.03762376237623762,0.11252510002370557,0.9911828126518827,0.9987268881561366,0.980056891682529,0.951817079038746,0.9633242265768942,0.9229749285186127,0.008817187348117119,0.0012731118438633672,0.01994310831747116,0.8989913710830605,0.9623762376237623,0.8874748999762945,0.20840670836446115,0.1410054994461573,0.20810996866868436,0.18057198119675721,0.10058648297714981,0.17358970792301648,0.19567639678466459,0.15433160193787665,0.1835889562541971,0.9453665263379747,0.9631455358061112,0.9093373345932206,0.5460957207844112,0.5181753252661871,0.5462909958531171,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_5,15,0.476750567057365,0.46735547191269855,0.49075623923465167,0.094531809303836,0.03762376237623762,0.10001662236316572,0.9933570813467638,0.9987403823282642,0.9848484076130813,0.9514040324700677,0.9633309785506639,0.9222070284624789,0.006642918653236106,0.0012596176717357636,0.015151592386918706,0.9054681906961641,0.9623762376237623,0.8999833776368342,0.19746209970590695,0.11312650763870276,0.19055412461896012,0.16945804710761112,0.07640743354685173,0.15560427465782858,0.21790302636225134,0.1557806472839714,0.19700448550684133,0.9466234981397402,0.9633309785506639,0.9121712171046561,0.5439444453253,0.5181753252661871,0.5424325149881235,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_6,15,0.4774392611980793,0.49933907111723086,0.4929859013951056,0.09247428794055274,0.03762376237623762,0.09422801517294506,0.9941207183563208,0.9987403823282642,0.987090672724944,0.9512111344163684,0.9633309785506639,0.9216709773852895,0.005879281643679241,0.0012596176717357636,0.012909327275056066,0.9075257120594473,0.9623762376237623,0.9057719848270548,0.1941300071064511,0.10286607181344024,0.1829764278614609,0.16605422163574537,0.07107764052762061,0.14762998020081755,0.2159355879309828,0.13712770094643567,0.1928012083997068,0.9469645887097484,0.9633309785506639,0.9132067538767243,0.5432975031484368,0.5181753252661871,0.5406593439489445,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_7,15,0.4781895735001349,0.4981346146282215,0.4936890552133811,0.0896120432328864,0.0297029702970297,0.08832375274484515,0.9944722071065871,0.9987403823282642,0.987959525999702,0.950975067289631,0.9633309785506639,0.9210968861620675,0.005527792893412858,0.0012596176717357636,0.012040474000298047,0.9103879567671135,0.9702970297029703,0.9116762472551547,0.18742130728331916,0.10179150933696017,0.17113272492619164,0.16119456873426297,0.06998688076262112,0.1392835420381923,0.2080936983852457,0.12952129773689772,0.1786461813153856,0.9469590444832954,0.9633309785506639,0.9131885704215449,0.5420421251697367,0.5142149292265832,0.5381416393722736,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_8,15,0.4432566675628762,0.429668473960199,0.41908040544356256,0.07389511754231905,0.002662236987818383,0.05314178341543692,0.9956235777277008,0.9995669164006415,0.9906585465829696,0.949366411080087,0.9633309785506639,0.9167539215165721,0.004376422272299189,0.00043308359935844006,0.009341453417030328,0.9261048824576807,0.9973377630121816,0.946858216584563,0.17369539996666805,0.10762796947871026,0.11900106873214897,0.150262618645625,0.07322848836355744,0.09343185909798166,0.1893391644423184,0.13626103181140353,0.12205315321590793,0.9461099486652021,0.9633309785506639,0.9104700866318712,0.5347593476350099,0.50111457669423,0.5219001649992032,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
naive_bayes_tau_0_9,15,0.4787094834332997,0.4796176046176046,0.48935561098860936,0.06178984422192186,0.0,0.02374273125013542,0.9986300808553784,1.0,0.9989550456530154,0.9483582052702443,0.9633309785506639,0.9141357475678421,0.001369919144621566,0.0,0.0010449543469846286,0.9382101557780781,1.0,0.9762572687498647,0.18284831633533782,0.10531972610523543,0.0766192862408913,0.16371259757507406,0.07175297807249047,0.06273145517062845,0.20828538023485807,0.13676806193251087,0.10900978701463576,0.9471254792068753,0.9633309785506639,0.9133657003867873,0.5302099625386502,0.5,0.5113488884515753,0.5999230845853256,0.5639031020694196,0.5928705262595882,0.14159238796251009,0.10828410160428356,0.16886327971711268
bks_tau_0_1,15,0.3523075097449694,0.3047892578040671,0.30707728174090404,0.3008685287667501,0.14257425742574256,0.4704095415296574,0.855962756505102,0.986721604061527,0.6163849539269107,0.9618037691618971,0.9670078016782625,0.9456737273281677,0.14403724349489805,0.013278395938472968,0.38361504607308927,0.6991314712332499,0.8574257425742575,0.5295904584703426,0.23077992546208875,0.1938351605265567,0.2211311588382965,0.26089567868977875,0.17398029517749455,0.29559146253719654,0.1968145379358382,0.15815844810225232,0.12137927431970873,0.8482536296773564,0.9482979033964837,0.6468712635728294,0.578415642635926,0.5317952474218823,0.543397247728284,0.6001679034476418,0.5606100666133302,0.5944172864396763,0.15636843788177632,0.10828410160428356,0.18637743365747045
bks_tau_0_2,15,0.4303840225782347,0.39257089486529195,0.41793661617519984,0.18402727310385672,0.07118421052631578,0.20049832202627024,0.9809241553749826,0.9928549077501844,0.95794732139228,0.9554635866648328,0.963544006258612,0.9300219024387084,0.01907584462501736,0.007145092249815646,0.04205267860771996,0.8159727268961433,0.9288157894736843,0.7995016779737297,0.2460839318935318,0.2156360035843722,0.25130671313294556,0.23347865644247434,0.18134243637880393,0.23408475243607238,0.24048383587009572,0.18479518534807832,0.2148830178021117,0.9409171829129772,0.9619301460089856,0.89976798726475,0.5824757142394197,0.5320195591382502,0.5792228217092752,0.6001679034476418,0.5606100666133302,0.5944172864396763,0.15636843788177632,0.10828410160428356,0.18637743365747045
bks_tau_0_3,15,0.5164664829243553,0.5638095238095238,0.5360086934650011,0.14799336077857006,0.04394736842105264,0.13673840860501255,0.9918192645172621,0.9987268881561366,0.9840735778138685,0.9532243679114453,0.9633242265768942,0.9247660968768306,0.008180735482737898,0.0012731118438633672,0.015926422186131436,0.8520066392214299,0.9560526315789474,0.8632615913949874,0.2525464243224091,0.23225599106048214,0.226344179661418,0.22939654511506952,0.1842911208015297,0.18986672042603783,0.2496782028269947,0.18709453095957834,0.2210971748240313,0.9470653281874235,0.9631455358061112,0.9139135046398814,0.5699063126479161,0.5204107296803296,0.5604059932094406,0.6001679034476418,0.5606100666133302,0.5944172864396763,0.15636843788177632,0.10828410160428356,0.18637743365747045
