fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
1,codeql,CWE-706,0,3,192199,646,0.0,0.9966501594544842,1.560857847472971e-05,1.0,0.0,0.9999843914215253,646,True
1,codeql,CWE-754,2,54,192661,131,0.03571428571428571,0.9993205112245321,0.0002802065225851646,0.9849624060150376,0.015037593984962405,0.9997197934774148,133,True
1,codeql,CWE-834,2,34,192533,279,0.05555555555555555,0.9985529946268904,0.0001765619239018108,0.9928825622775801,0.0071174377224199285,0.9998234380760982,281,True
1,codeql,CWE-1164,0,4566,188222,60,0.0,0.9996813290702244,0.02368404672489989,1.0,0.0,0.9763159532751001,60,True
1,cppcheck,CWE-20,0,0,191307,1541,,0.9920092508089272,0.0,1.0,0.0,1.0,1541,False
1,cppcheck,CWE-74,0,0,192097,751,,0.9961057413092176,0.0,1.0,0.0,1.0,751,False
1,cppcheck,CWE-118,53,86,184294,8415,0.381294964028777,0.9563331240367601,0.00046642802907039807,0.9937411431270666,0.006258856872933397,0.9995335719709296,8468,True
1,cppcheck,CWE-190,6,57,191666,1119,0.09523809523809523,0.9941956065046554,0.00029730392284702407,0.9946666666666667,0.005333333333333333,0.999702696077153,1125,True
1,cppcheck,CWE-191,0,0,192715,133,,0.9993103376752676,0.0,1.0,0.0,1.0,133,False
1,cppcheck,CWE-269,0,0,192755,93,,0.9995177549157886,0.0,1.0,0.0,1.0,93,False
1,cppcheck,CWE-285,0,0,192622,226,,0.9988280925910562,0.0,1.0,0.0,1.0,226,False
1,cppcheck,CWE-287,0,0,192593,255,,0.9986777150916785,0.0,1.0,0.0,1.0,255,False
1,cppcheck,CWE-311,0,0,192816,32,,0.9998340662075832,0.0,1.0,0.0,1.0,32,False
1,cppcheck,CWE-369,0,12,192617,219,0.0,0.9988643199402601,6.229591598357465e-05,1.0,0.0,0.9999377040840164,219,True
1,cppcheck,CWE-400,0,1,192385,462,0.0,0.9976043184493407,5.197883421870614e-06,1.0,0.0,0.9999948021165781,462,True
1,cppcheck,CWE-404,1,183,191683,981,0.005434782608695652,0.9949082340240003,0.0009537906664025935,0.9989816700610998,0.0010183299389002036,0.9990462093335974,982,True
1,cppcheck,CWE-476,15,305,191197,1331,0.046875,0.9930867198537355,0.0015926726613821266,0.9888558692421991,0.011144130757800892,0.9984073273386179,1346,True
1,cppcheck,CWE-573,0,269,192536,43,0.0,0.9997767150104633,0.0013951920334016234,1.0,0.0,0.9986048079665983,43,True
1,cppcheck,CWE-662,0,0,192212,636,,0.9967020658757156,0.0,1.0,0.0,1.0,636,False
1,cppcheck,CWE-665,3,359,192376,110,0.008287292817679558,0.9994285298671072,0.0018626611668871767,0.9734513274336283,0.02654867256637168,0.9981373388331128,113,True
1,cppcheck,CWE-668,0,0,191757,1091,,0.9943426947647889,0.0,1.0,0.0,1.0,1091,False
1,cppcheck,CWE-704,0,12,192484,352,0.0,0.9981746146985003,6.233895769262738e-05,1.0,0.0,0.9999376610423074,352,True
1,cppcheck,CWE-705,0,0,192636,212,,0.9989006886252385,0.0,1.0,0.0,1.0,212,False
1,cppcheck,CWE-706,0,0,192202,646,,0.9966502115655853,0.0,1.0,0.0,1.0,646,False
1,cppcheck,CWE-754,0,58,192657,133,0.0,0.9993101301934748,0.00030096256129517684,1.0,0.0,0.9996990374387048,133,True
1,cppcheck,CWE-834,0,0,192567,281,,0.9985428938853398,0.0,1.0,0.0,1.0,281,False
1,cppcheck,CWE-1164,0,0,192788,60,,0.9996888741392185,0.0,1.0,0.0,1.0,60,False
1,flawfinder,CWE-20,101,2489,188818,1440,0.038996138996139,0.9924313300886165,0.013010501445320871,0.9344581440622972,0.06554185593770279,0.9869894985546791,1541,True
1,flawfinder,CWE-74,183,352,191745,568,0.34205607476635513,0.9970464815171102,0.0018324075857509487,0.7563249001331558,0.2436750998668442,0.998167592414249,751,True
1,flawfinder,CWE-118,3166,10379,174001,5302,0.23373938722775933,0.9704299426111108,0.056291354810716995,0.6261218705715635,0.37387812942843646,0.943708645189283,8468,True
