fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-311,42,75,1602,35,1754,77,1677,0.358974358974359,0.5454545454545454,0.9552772808586762,0.9786194257788637,0.044722719141323794,0.45454545454545453,0.9372862029646523,0.7503659131566108,0.43298969072164945,0.4941176470588235,0.4111495499103384,0.752727892262776,0.3179563890351918
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-326,1,33,1716,4,1754,5,1749,0.029411764705882353,0.2,0.9811320754716981,0.9976744186046511,0.018867924528301886,0.8,0.9789053591790193,0.590566037735849,0.05128205128205128,0.0925925925925926,0.07004410467443928,0.590566037735849,0.008336539742324137
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-327,56,31,1653,14,1754,70,1684,0.6436781609195402,0.8,0.9815914489311164,0.9916016796640672,0.01840855106888361,0.2,0.9743443557582668,0.8907957244655582,0.713375796178344,0.7629427792915532,0.7046483456863221,0.8941126569392602,0.7194530704071962
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-330,42,2,1702,8,1754,50,1704,0.9545454545454546,0.84,0.9988262910798122,0.9953216374269006,0.0011737089201877935,0.16,0.9942987457240593,0.9194131455399062,0.8936170212765958,0.8606557377049182,0.8926216946601385,0.919906103286385,0.8502535430068253
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-345,6,6,1642,100,1754,106,1648,0.5,0.05660377358490566,0.9963592233009708,0.9425947187141217,0.0036407766990291263,0.9433962264150944,0.9395667046750285,0.5264814984429382,0.1016949152542373,0.06880733944954127,0.15310500549936776,0.5264814984429382,0.07422750514942439
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-400,0,1,1703,50,1754,50,1704,0.0,0.0,0.9994131455399061,0.9714774671990872,0.0005868544600938967,1.0,0.9709236031927024,0.49970657276995306,,,-0.004091280433726109,0.49970657276995306,0.020710858444503138
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-501,15,9,1727,3,1754,18,1736,0.625,0.8333333333333334,0.994815668202765,0.9982658959537573,0.005184331797235023,0.16666666666666666,0.9931584948688712,0.9140745007680492,0.7142857142857143,0.78125,0.7184406930468276,0.9145385304659498,0.6935213580485785
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-610,23,11,1690,30,1754,53,1701,0.6764705882352942,0.4339622641509434,0.993533215755438,0.9825581395348837,0.006466784244562022,0.5660377358490566,0.9766248574686431,0.7137477399531906,0.5287356321839081,0.467479674796748,0.5307841390341315,0.713925216021652,0.3910794348243295
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-662,0,1,1734,19,1754,19,1735,0.0,0.0,0.9994236311239193,0.9891614375356532,0.0005763688760806917,1.0,0.9885974914481186,0.49971181556195965,,,-0.0024994019416464323,0.49971181556195965,0.008810650216066944
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-665,0,8,1743,3,1754,3,1751,0.0,0.0,0.9954311821816105,0.9982817869415808,0.004568817818389492,1.0,0.9937286202964652,0.49771559109080526,,,-0.0028018212714403016,0.49771559109080526,0.0012609533984580257
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-668,2,106,1429,217,1754,219,1535,0.018518518518518517,0.0091324200913242,0.9309446254071662,0.8681652490886999,0.06905537459283388,0.9908675799086758,0.8158494868871151,0.4700385227492452,0.012232415902140673,0.01016260162601626,-0.08240293343052266,0.4700385227492452,0.07669814025245988
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-704,0,0,1745,9,1754,9,1745,,0.0,1.0,0.9948688711516533,0.0,1.0,0.9948688711516533,0.5,,,,0.5,0.005607779694276189
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-705,0,350,1403,1,1754,1,1753,0.0,0.0,0.8003422703936109,0.9992877492877493,0.19965772960638906,1.0,0.7998859749144812,0.40017113519680547,,,-0.011925030822539233,0.40017113519680547,0.0005767012687427913
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-706,26,31,1664,33,1754,59,1695,0.45614035087719296,0.4406779661016949,0.9817109144542773,0.9805539186800236,0.018289085545722714,0.559322033898305,0.9635119726339795,0.7111944402779861,0.44827586206896547,0.44368600682593856,0.42948201785811785,0.7125993700314984,0.3465737192300921
