strategy,family,precision,recall,specificity,npv,fpr,fnr,f1,f2,mcc,accuracy,balanced_accuracy,roc_auc,pr_auc,positive_support
bks_tau_0_2,CWE-287,0.38766031457955236,0.07710967741935484,0.9913678298237887,0.9333039406063126,0.008632170176211283,0.9228903225806452,0.12758453758210925,0.09157653844517429,0.14718622220373923,0.9261819530972936,0.5342387536215718,0.5342735968380418,0.08192075319785858,623
bks_tau_0_2,CWE-311,0.3915016997977188,0.45864135864135863,0.9670758596411086,0.9747722191605612,0.032924140358891275,0.5413586413586413,0.4220109345808403,0.4431299820246548,0.3947055324358782,0.9446031643677791,0.7128586091412337,0.7190844384925251,0.263213217910605,386
bks_tau_0_2,CWE-327,0.7001377439582893,0.7514285714285714,0.9864104881956692,0.9895944913503388,0.013589511804330772,0.24857142857142858,0.7242614933940648,0.7401538753211379,0.7131039666341078,0.9769984837218428,0.8689195298121204,0.8714124609727703,0.695558536722715,350
bks_tau_0_2,CWE-330,0.9955555555555555,0.8720000000000001,0.9998816568047337,0.9962421236060406,0.00011834319526627219,0.128,0.9292223466467588,0.8939333110293297,0.9296847552540639,0.9962202348147681,0.9359408284023669,0.937977215119014,0.8847030858845922,250
bks_tau_0_2,CWE-345,0.596025641025641,0.06037735849056604,0.9970779976048016,0.9426380620473548,0.00292200239519838,0.939622641509434,0.10916234562400502,0.07351296275580255,0.1747966758307676,0.9402603944685808,0.5287276780476838,0.5293599368035948,0.0874657441269975,530
bks_tau_0_2,CWE-400,,0.0,1.0,0.9711598667478709,0.0,1.0,,,,0.9711598667478709,0.5,0.4977639033451645,0.021001254781583906,252
bks_tau_0_2,CWE-610,0.6022222222222222,0.33717679944095036,0.9927876252918848,0.9793878123098436,0.007212374708115241,0.6628232005590495,0.4298445046321177,0.3687258466765343,0.43676595535435003,0.9727500079530282,0.6649822123664176,0.6688185272486191,0.27229310881658386,267
bks_tau_0_2,CWE-668,,0.0,1.0,0.8744522905972453,0.0,1.0,,,,0.8744522905972453,0.5,0.5300075578510606,0.0789879808131676,1097
bks_tau_0_2,CWE-706,0.48320294099127814,0.43271186440677967,0.9836607551357138,0.9800627019428836,0.016339244864286177,0.5672881355932203,0.4548555772853036,0.4409471758358291,0.43842161020403986,0.9648816602850048,0.7081863097712467,0.7087594318329601,0.295925571037864,298
bks_tau_0_2,CWE-74,0.5497951679965319,0.5711495522021838,0.9086362502179155,0.9156303435601831,0.09136374978208447,0.4288504477978162,0.5601939913435185,0.5666970268097776,0.4725313646049667,0.853505095837009,0.7398929012100497,0.7422919594201288,0.4745617585225187,1427
bks_tau_0_2,CWE-913,0.3315196078431373,0.24415584415584415,0.9939755018294489,0.9906465645354212,0.0060244981705510165,0.7558441558441558,0.280891417733523,0.25758289421175123,0.2768233276942106,0.9847790954861312,0.6190656729926466,0.6145797793585456,0.12887588426238555,107
bks_tau_0_2,CWE-923,,0.0,1.0,0.9621191739707895,0.0,1.0,,,,0.9621191739707895,0.5,0.5,0.0217081353565692,331
bks_tau_0_3,CWE-190,0.41666666666666663,0.014285714285714285,0.9996520343244295,0.984197397598088,0.00034796567557040164,0.9857142857142858,0.06559139784946236,0.043668954996186116,0.11764182158775027,0.9838638078221053,0.506968874305072,0.5139364978030693,0.02269542447174419,140
bks_tau_0_3,CWE-20,,0.0,1.0,0.9610885499502771,0.0,1.0,,,,0.9610885499502771,0.5,0.5728599380932413,0.031412963978030777,340
bks_tau_0_3,CWE-285,,0.0,1.0,0.9666969916236979,0.0,1.0,,,,0.9666969916236979,0.5,0.5003462320473197,0.03735452262576221,291
bks_tau_0_3,CWE-287,0.38766031457955236,0.07710967741935484,0.9913678298237887,0.9333039406063126,0.008632170176211283,0.9228903225806452,0.12758453758210925,0.09157653844517429,0.14718622220373923,0.9261819530972936,0.5342387536215718,0.5342735968380418,0.08192075319785858,623
bks_tau_0_3,CWE-311,0.3915016997977188,0.45864135864135863,0.9670758596411086,0.9747722191605612,0.032924140358891275,0.5413586413586413,0.4220109345808403,0.4431299820246548,0.3947055324358782,0.9446031643677791,0.7128586091412337,0.7190844384925251,0.263213217910605,386
bks_tau_0_3,CWE-327,0.7523748629886737,0.7228571428571429,0.9898669989262142,0.9884550187897523,0.010133001073785832,0.27714285714285714,0.735892506509697,0.7276811009249169,0.7259947045149735,0.9791714012128863,0.8563620708916785,0.8714124609727703,0.695558536722715,350
bks_tau_0_3,CWE-330,0.9955555555555555,0.8720000000000001,0.9998816568047337,0.9962421236060406,0.00011834319526627219,0.128,0.9292223466467588,0.8939333110293297,0.9296847552540639,0.9962202348147681,0.9359408284023669,0.937977215119014,0.8847030858845922,250
