strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_1,23,0.04921096440924597,0.03208546525398788,0.08936905726311198,0.9714097496706193,1.0,0.9870096873168546,0.059828578255321424,0.0,0.026313690543708763,0.9874202560889932,0.995928967631658,0.977374019987237,0.9401714217446786,1.0,0.973686309456291,0.028590250329380763,0.0,0.012990312683145449,0.0844741636058628,0.062175465692835795,0.15767650876630174,0.15993926327745275,0.14217574028887417,0.2987294779529491,0.47992235782080395,0.47992235782080395,0.479922357820804,0.0941738953127491,0.034236432890848004,0.10908254240586526,0.5156191639629704,0.5,0.5066616889302816,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_2,23,0.07374272359599555,0.03238502397880784,0.13398895790859772,0.9329799267356048,1.0,0.8784782721919266,0.1393966743817271,0.0,0.20462240056311612,0.9702927571646324,0.9950155129225214,0.9191403033113509,0.8606033256182731,1.0,0.7953775994368839,0.06702007326439513,0.0,0.12152172780807338,0.10979331163776691,0.06273771022471847,0.19061668858813036,0.17984545984591255,0.1433506581945013,0.29869286578308146,0.41527856256587853,0.47992235782080395,0.3110471485410736,0.16348866784943422,0.036668783098597516,0.24559412953750512,0.5361883005586658,0.5,0.5415503363775214,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_3,23,0.08354529787781702,0.034236432890848004,0.13924710782199798,0.904984168517153,1.0,0.8634612073455102,0.18194186193473505,0.0,0.2274438521344964,0.9731264495635837,0.991155212240431,0.9246022637064379,0.8180581380652652,1.0,0.7725561478655035,0.0950158314828469,0.0,0.13653879265448976,0.12075554962649512,0.06620572062208614,0.1964968879188304,0.19015293712267942,0.15055956245821436,0.3042218481903574,0.38107522634473606,0.37942866618558274,0.3080069592710455,0.20468100870773873,0.043027544292074484,0.26768990736991755,0.543463015225944,0.5,0.5454525297400032,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_4,23,0.12025529400517351,0.047236760581516546,0.20311541813248066,0.7134877461091298,0.8,0.596359423796705,0.41238181582583006,0.2,0.5565823628590887,0.9657403258225443,0.9775033284979349,0.9252333427490574,0.58761818417417,0.8,0.4434176371409113,0.28651225389087015,0.2,0.40364057620329497,0.14542129467064602,0.07770407020133534,0.22547697991929191,0.1930416178026916,0.15344117179717798,0.2729087442087998,0.21346536827617626,0.16728564374280608,0.20935797558929908,0.4138272723182697,0.2198850069478857,0.5375746758853612,0.56293478096748,0.5009835688996339,0.5764708933278968,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_5,23,0.18477493179816662,0.17602153376752921,0.2800177295776727,0.3930775614998835,0.23666666666666666,0.28666757015607996,0.758710867390952,0.9727757309178771,0.8891172918417483,0.965942999630396,0.9678812953935528,0.9327020177152924,0.24128913260904797,0.027224269082122953,0.11088270815825171,0.6069224385001165,0.7633333333333333,0.71333242984392,0.16746064919211687,0.12054754508701876,0.2410863892688586,0.18425262356007213,0.140946016293347,0.25309289211394165,0.18346077086072185,0.15692649305738263,0.18623856860727592,0.7371763610762803,0.9367690235867142,0.8427106722153128,0.5758942144454177,0.5491077383590323,0.5878924309989141,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_6,23,0.1966709119001669,0.19666666666666668,0.2816314865981678,0.1827926471388821,0.14277831872768582,0.2516325139627473,0.9613528533543108,0.9806759231851465,0.9231751149966378,0.9706443326634645,0.9767044663167088,0.9342454745679534,0.038647146645689225,0.01932407681485353,0.07682488500336211,0.817207352861118,0.8572216812723141,0.7483674860372527,0.21772999036844967,0.1889451489313563,0.2501827190363749,0.23240149247027553,0.1740591089007945,0.25988264013345136,0.1494892684721778,0.13643067423557254,0.18053849349914483,0.9373475683325677,0.966599158392906,0.8754287610086849,0.5720727502465965,0.5491077383590323,0.5874038144796926,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_7,23,0.19800359481752988,0.19666666666666668,0.2821726864589026,0.1827926471388821,0.14277831872768582,0.2516325139627473,0.9614231563294796,0.9806759231851465,0.9232050997354214,0.9706446632050422,0.9767044663167088,0.9342456155463804,0.03857684367052051,0.01932407681485353,0.07679490026457855,0.817207352861118,0.8572216812723141,0.7483674860372527,0.21898349020634922,0.1889451489313563,0.25060948498438074,0.233082650478763,0.1740591089007945,0.26011454685927987,0.1503620166357592,0.13643067423557254,0.18089291477853017,0.9374167982567648,0.966599158392906,0.8754582880832943,0.5721079017341808,0.5491077383590323,0.5874188068490843,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,23,0.19796524758302472,0.19666666666666668,0.2860257511669029,0.17674091118286323,0.14277831872768582,0.24627744006800406,0.9622901492404574,0.9806759231851465,0.9267851197232475,0.9705311923948645,0.9767044663167088,0.934073864452185,0.03770985075954267,0.01932407681485353,0.07321488027675248,0.8232590888171368,0.8572216812723141,0.753722559931996,0.21609235948466315,0.1889451489313563,0.2508555267392179,0.22745428653075647,0.1740591089007945,0.25711684838679266,0.1478681404494249,0.13643067423557254,0.18211727153597035,0.9379651710281999,0.966599158392906,0.877964399065446,0.5695155302116603,0.5491077383590323,0.5865312798956257,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_9,23,0.2013428562091214,0.19666666666666668,0.2989336380127465,0.16856898812747043,0.14277831872768582,0.21521295929014897,0.9653335710443459,0.9806759231851465,0.9399772409761833,0.969726398582023,0.9767044663167088,0.9306178155870285,0.03466642895565424,0.01932407681485353,0.060022759023816714,0.8314310118725295,0.8572216812723141,0.7847870407098511,0.2121024807065857,0.1889451489313563,0.237953068450256,0.2192013530530594,0.1740591089007945,0.2314445402934652,0.14622513335421145,0.13643067423557254,0.17669705569090496,0.9394268518700979,0.9665972579994382,0.8842901930556547,0.5669512795859081,0.5491077383590323,0.5775951001331662,0.5736972634041455,0.5499270487241178,0.5904431482874244,0.09861324613135711,0.05888602743245915,0.16064482149843615
dst_yager_fire_specificity_silence_sensitivity_tau_0_1,23,0.04921096440924597,0.03208546525398788,0.08936905726311198,0.9714097496706193,1.0,0.9870096873168546,0.059828578255321424,0.0,0.026313690543708763,0.9874202560889932,0.995928967631658,0.977374019987237,0.9401714217446786,1.0,0.973686309456291,0.028590250329380763,0.0,0.012990312683145449,0.0844741636058628,0.062175465692835795,0.15767650876630174,0.15993926327745275,0.14217574028887417,0.2987294779529491,0.47992235782080395,0.47992235782080395,0.479922357820804,0.0941738953127491,0.034236432890848004,0.10908254240586526,0.5156191639629704,0.5,0.5066616889302816,0.5736040143361677,0.5499145529414445,0.5901362465128084,0.09813972315273921,0.05777831657791286,0.1594457354744999
dst_yager_fire_specificity_silence_sensitivity_tau_0_2,23,0.07374272359599555,0.03238502397880784,0.13398895790859772,0.9329799267356048,1.0,0.8784782721919266,0.1393966743817271,0.0,0.20462240056311612,0.9702927571646324,0.9950155129225214,0.9191403033113509,0.8606033256182731,1.0,0.7953775994368839,0.06702007326439513,0.0,0.12152172780807338,0.10979331163776691,0.06273771022471847,0.19061668858813036,0.17984545984591255,0.1433506581945013,0.29869286578308146,0.41527856256587853,0.47992235782080395,0.3110471485410736,0.16348866784943422,0.036668783098597516,0.24559412953750512,0.5361883005586658,0.5,0.5415503363775214,0.5736040143361677,0.5499145529414445,0.5901362465128084,0.09813972315273921,0.05777831657791286,0.1594457354744999
dst_yager_fire_specificity_silence_sensitivity_tau_0_3,23,0.08354529787781702,0.034236432890848004,0.13924710782199798,0.904984168517153,1.0,0.8634612073455102,0.18194186193473505,0.0,0.2274438521344964,0.9731264495635837,0.991155212240431,0.9246022637064379,0.8180581380652652,1.0,0.7725561478655035,0.0950158314828469,0.0,0.13653879265448976,0.12075554962649512,0.06620572062208614,0.1964968879188304,0.19015293712267942,0.15055956245821436,0.3042218481903574,0.38107522634473606,0.37942866618558274,0.3080069592710455,0.20468100870773873,0.043027544292074484,0.26768990736991755,0.543463015225944,0.5,0.5454525297400032,0.5736040143361677,0.5499145529414445,0.5901362465128084,0.09813972315273921,0.05777831657791286,0.1594457354744999
dst_yager_fire_specificity_silence_sensitivity_tau_0_4,23,0.12025529400517351,0.047236760581516546,0.20311541813248066,0.7134877461091298,0.8,0.596359423796705,0.41238181582583006,0.2,0.5565823628590887,0.9657403258225443,0.9775033284979349,0.9252333427490574,0.58761818417417,0.8,0.4434176371409113,0.28651225389087015,0.2,0.40364057620329497,0.14542129467064602,0.07770407020133534,0.22547697991929191,0.1930416178026916,0.15344117179717798,0.2729087442087998,0.21346536827617626,0.16728564374280608,0.20935797558929908,0.4138272723182697,0.2198850069478857,0.5375746758853612,0.56293478096748,0.5009835688996339,0.5764708933278968,0.5736040143361677,0.5499145529414445,0.5901362465128084,0.09813972315273921,0.05777831657791286,0.1594457354744999
dst_yager_fire_specificity_silence_sensitivity_tau_0_5,23,0.18477493179816662,0.17602153376752921,0.2800177295776727,0.3930775614998835,0.23666666666666666,0.28666757015607996,0.758710867390952,0.9727757309178771,0.8891172918417483,0.965942999630396,0.9678812953935528,0.9327020177152924,0.24128913260904797,0.027224269082122953,0.11088270815825171,0.6069224385001165,0.7633333333333333,0.71333242984392,0.16746064919211687,0.12054754508701876,0.2410863892688586,0.18425262356007213,0.140946016293347,0.25309289211394165,0.18346077086072185,0.15692649305738263,0.18623856860727592,0.7371763610762803,0.9367690235867142,0.8427106722153128,0.5758942144454177,0.5491077383590323,0.5878924309989141,0.5736040143361677,0.5499145529414445,0.5901362465128084,0.09813972315273921,0.05777831657791286,0.1594457354744999
dst_yager_fire_specificity_silence_sensitivity_tau_0_6,23,0.1966709119001669,0.19666666666666668,0.2816314865981678,0.1827926471388821,0.14277831872768582,0.2516325139627473,0.9613528533543108,0.9806759231851465,0.9231751149966378,0.9706443326634645,0.9767044663167088,0.9342454745679534,0.038647146645689225,0.01932407681485353,0.07682488500336211,0.817207352861118,0.8572216812723141,0.7483674860372527,0.21772999036844967,0.1889451489313563,0.2501827190363749,0.23240149247027553,0.1740591089007945,0.25988264013345136,0.1494892684721778,0.13643067423557254,0.18053849349914483,0.9373475683325677,0.966599158392906,0.8754287610086849,0.5720727502465965,0.5491077383590323,0.5874038144796926,0.5736040143361677,0.5499145529414445,0.5901362465128084,0.09813972315273921,0.05777831657791286,0.1594457354744999
