fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-285,10,8,2056,63,2137,73,2064,0.5555555555555556,0.136986301369863,0.9961240310077519,0.9702689948088721,0.003875968992248062,0.863013698630137,0.9667758540009359,0.5665551661888075,0.21978021978021975,0.16129032258064513,0.2645612985138206,0.5666845863863226,0.1360268867921284
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-287,52,93,1847,145,2137,197,1940,0.3586206896551724,0.2639593908629442,0.952061855670103,0.9272088353413654,0.04793814432989691,0.7360406091370558,0.8886289190453908,0.6080106232665237,0.304093567251462,0.27867095391211144,0.2484859156686771,0.6080158564027421,0.16582481017650383
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-311,10,94,1965,68,2137,78,2059,0.09615384615384616,0.1282051282051282,0.9543467702768335,0.9665518937530743,0.045653229723166586,0.8717948717948718,0.9241927936359382,0.5412759492409809,0.10989010989010989,0.1201923076923077,0.07194774405797853,0.5409179213210297,0.041565729639043876
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-326,2,6,2120,9,2137,11,2126,0.25,0.18181818181818182,0.9971777986829727,0.9957726632221701,0.0028222013170272815,0.8181818181818182,0.9929808142255498,0.5894979902505773,0.2105263157894737,0.19230769230769232,0.20974345957343313,0.589626272128624,0.11970449596508616
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-327,25,54,2050,8,2137,33,2104,0.31645569620253167,0.7575757575757576,0.9743346007604563,0.9961127308066083,0.025665399239543727,0.24242424242424243,0.970987365465606,0.8659551791681069,0.4464285714285714,0.5924170616113745,0.4783012329242382,0.8694910127894919,0.30278595056267305
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-330,19,38,2069,11,2137,30,2107,0.3333333333333333,0.6333333333333333,0.9819648789748457,0.9947115384615385,0.018035121025154248,0.36666666666666664,0.9770706598034627,0.8076491061540896,0.43678160919540227,0.5367231638418078,0.44927210371026866,0.80749881347888,0.2529583768535273
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-345,2,0,2008,127,2137,129,2008,1.0,0.015503875968992248,1.0,0.9405152224824356,0.0,0.9844961240310077,0.940570893776322,0.5077519379844961,0.030534351145038167,0.019305019305019305,0.12075442582496441,0.5077519379844961,0.05360196829684164
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-400,7,92,1976,62,2137,69,2068,0.0707070707070707,0.10144927536231885,0.9555125725338491,0.9695780176643768,0.04448742746615087,0.8985507246376812,0.9279363593823117,0.528480923948084,0.08333333333333333,0.09333333333333334,0.04790316353121243,0.5295741877610518,0.056898419675410046
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-477,0,230,1902,5,2137,5,2132,0.0,0.0,0.8921200750469043,0.9973780807551127,0.10787992495309569,1.0,0.8900327562002808,0.44606003752345214,,,-0.016818217841718983,0.44606003752345214,0.001628448787804963
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-489,0,44,2092,1,2137,1,2136,0.0,0.0,0.9794007490636704,0.9995222169135213,0.020599250936329586,1.0,0.9789424426766495,0.4897003745318352,,,-0.003137192007434291,0.4897003745318352,0.0005952380952380953
