strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
logistic_regression_tau_0_3,20,0.020538946589733813,0.008767247099233275,0.09197864879320933,0.9979328856380721,1.0,0.9994983205493901,0.0009308299674161564,0.00010538139156648108,0.0003730498964155393,0.9572696656719564,0.9928696412948381,0.9331416839508606,0.999069170032584,0.9998946186084335,0.9996269501035845,0.0020671143619279005,0.0,0.0005016794506098255,0.03782333133991288,0.017379180241910097,0.15842554108124896,0.07934876846581483,0.04232395067134627,0.28410198852344104,-0.009116391767751668,-0.008472647164250363,-0.011383508828146028,0.02145446435103556,0.009197182162922594,0.09233989993164328,0.4994318578027441,0.5,0.49993568522290277,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_regression_tau_0_4,20,0.0205490800036387,0.008767247099233275,0.09198480964209875,0.9969184412301371,1.0,0.998785083101239,0.0027180491031545246,0.00022659800914858006,0.0015692594847187128,0.963340375608932,0.9922834833358588,0.9424945463430672,0.9972819508968456,0.9997734019908514,0.9984307405152814,0.003081558769862896,0.0,0.0012149168987610347,0.03784265289249199,0.017379180241910097,0.1584372449210297,0.07939062022762054,0.04232395067134627,0.28412704017178547,-0.005744120578600771,-0.0035817545882746923,-0.0070266659975569724,0.023202457633180452,0.009257547806247879,0.09350878470661361,0.4998182451666458,0.5,0.5001771712929788,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_regression_tau_0_5,20,0.05138304330044739,0.0119306444533049,0.13959339740846055,0.3805964666693741,0.19937888198757764,0.34957540006225796,0.6488571343162671,0.7997219507368813,0.7216121637211725,0.9784376662982699,0.9896605020125054,0.9157941179178519,0.3511428656837328,0.2002780492631186,0.27838783627882746,0.619403533330626,0.8006211180124223,0.6504245999377422,0.057719524360597754,0.027405436488905317,0.16602965788798726,0.0731972436297912,0.04327496151394726,0.19645741524511162,0.03416622741052594,0.008704259241603939,0.06593497420200159,0.6412146768181993,0.7956040210930768,0.688038096407781,0.5147268004928206,0.5013447088932964,0.5355937818917152,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_regression_tau_0_6,20,0.07974720367668556,0.04470545094526625,0.22473972679325832,0.031966408883095085,0.0,0.04158598286626106,0.9926880986759705,0.999186294449284,0.9879518451039613,0.9800488463680497,0.9912204521462589,0.9096495958693231,0.007311901324029227,0.0008137055507160172,0.012048154896038811,0.9680335911169049,1.0,0.958414017133739,0.07964844806326841,0.05069206499460015,0.06198219294493125,0.07656887742362557,0.038677403542582534,0.05280195243305233,0.03883636501945921,0.011005530941848245,0.0528749484133762,0.9732481244204528,0.9905617655062848,0.8998611793728278,0.5123272537795329,0.5,0.5147689139851112,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_regression_tau_0_7,20,0.11902310417842848,0.05660336347568779,0.3332280139800854,0.029054108728692168,0.0,0.03403255327323763,0.9943575855912812,0.9994668511667752,0.9921838747537647,0.9799863311826147,0.9912254954815654,0.9093159356026547,0.005642414408718736,0.0005331488332246519,0.007816125246235262,0.9709458912713078,1.0,0.9659674467267624,0.08288898991948379,0.04752112126876963,0.05401628337805002,0.07901736456297351,0.03469985751762611,0.04672635958000081,0.04857781753282753,0.029271326779613305,0.06467724498522004,0.9746755261399672,0.9912254954815654,0.9026686256893539,0.5117058471599867,0.5,0.5131082140135012,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_regression_tau_0_8,20,0.14511336755679508,0.05868870895186684,0.35758965862532416,0.016608690212175252,0.0,0.01586279166368601,0.9991259409549695,0.9999737892068,0.9985708979512689,0.9797438636096386,0.9912254954815654,0.9085914624953436,0.0008740590450305428,2.6210793199940634e-05,0.0014291020487310312,0.9833913097878249,1.0,0.984137208336314,0.07693813387831183,0.03991799134322813,0.03660343845348786,0.06448415951756023,0.02688460820517556,0.0284696687668149,0.05036561151903853,0.029271326779613305,0.05244833586163728,0.9789394694747804,0.9912254954815654,0.9075917539624315,0.5078673155835723,0.5,0.5072168448074774,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_regression_tau_0_9,20,0.1686321883728118,0.010185185185185184,0.5208282521307671,0.013910477293947265,0.0,0.011455993624435702,0.9993829534756037,1.0,0.9995857006852729,0.979682607992934,0.9912254954815654,0.9082438500909779,0.0006170465243960662,0.0,0.00041429931472708546,0.9860895227060528,1.0,0.9885440063755642,0.08974965231206093,0.031889591769006374,0.02745102235135801,0.07808183918097822,0.0232129273916484,0.023182539179897276,0.04926074820979684,0.005460747471973332,0.04034365183912028,0.9790851292693545,0.9912254954815654,0.9078625819622675,0.5066467153847756,0.5,0.5055208471548543,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_interactions_tau_0_1,20,0.02054159202213484,0.008774504518434615,0.09197811211521172,0.9994885699237404,1.0,0.9998332474636554,0.0005343898436002629,0.0,0.0001653268175247394,0.9758623548922056,0.9992537313432835,0.9666346246800355,0.9994656101563997,1.0,0.9998346731824752,0.0005114300762595214,0.0,0.00016675253634460696,0.037828792223258086,0.01739360618624573,0.15842466261449437,0.0793635051933331,0.04235936405439368,0.2841010556913122,-0.004103137248025295,0.0023505866392061654,-0.005952448485207524,0.021069186137375996,0.009162752907936951,0.0921391738470892,0.5000114798836705,0.5,0.49999928714059005,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_2,20,0.020538083534387,0.008767247099233275,0.09197587709278482,0.998673695964988,1.0,0.999582915146678,0.0007739032036333653,5.29567519858782e-05,0.00024438044280836944,0.9540158256337362,0.9882857142857142,0.9285688849276109,0.9992260967963666,0.9999470432480141,0.9997556195571915,0.0013263040350120496,0.0,0.00041708485332201246,0.03782181737687039,0.017379180241910097,0.15842023283876314,0.07934638673191564,0.04232395067134627,0.28409028411498416,-0.00899229719466293,-0.004444280042849726,-0.011784224620299237,0.021301905175593404,0.009266165524276145,0.0922136028699869,0.49972379958431057,0.5,0.4999136477947431,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_3,20,0.02053837078556247,0.008767247099233275,0.09197789417318215,0.9978972984494601,1.0,0.999456330294952,0.0009578243571043904,0.00013245502952319825,0.0003862319437635184,0.9525040490189745,0.9907616678512201,0.9272087231571763,0.9990421756428958,0.9998675449704768,0.9996137680562365,0.00210270155054,0.0,0.0005436697050480699,0.03782219966070053,0.017379180241910097,0.15842405666219977,0.07934608086191451,0.04232395067134627,0.2840984540795669,-0.009537888988232495,-0.008909686778877955,-0.011928788245187043,0.021480326124235245,0.009257547806247879,0.09235182103115787,0.4994275614032822,0.5,0.49992128111935763,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_4,20,0.02054855890550799,0.008767247099233275,0.0919840820827626,0.9968828540415251,1.0,0.9987430928468006,0.0027657820836781534,0.00022659800914858006,0.0015851056498720315,0.9625958887870198,0.9923304512932745,0.9408796952743504,0.9972342179163218,0.9997734019908514,0.998414894350128,0.0031171459584749955,0.0,0.0012569071531992793,0.03784162844692421,0.017379180241910097,0.15843581273055976,0.07938818598137085,0.04232395067134627,0.2841236234618164,-0.005808610379448506,-0.003408137535128848,-0.007227569940993985,0.02324900319365864,0.009628184737652444,0.09352334244588689,0.4998243180626016,0.5,0.5001640992483363,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_5,20,0.0516214776334465,0.0119306444533049,0.13966510372048363,0.3805750504774554,0.19937888198757764,0.3496592909759969,0.6488678492584999,0.7997219507368813,0.7213785066774449,0.9784347269086601,0.9896616710918943,0.9157765801516098,0.35113215074149995,0.2002780492631186,0.2786214933225552,0.6194249495225447,0.8006211180124223,0.6503407090240031,0.0577690368364367,0.027405436488905317,0.1660130294368263,0.07319239433332951,0.04327496151394726,0.19647411545533086,0.03411106625202964,0.008704259241603939,0.06584542600351888,0.6412319150797094,0.79585467185684,0.6878692706352855,0.5147214498679777,0.5013447088932964,0.5355188988267208,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_6,20,0.08104183181408278,0.04495138038895689,0.2304523929684054,0.03193806688970822,0.0,0.04133422052990658,0.9928779360287645,0.9992688399163384,0.9882976704404729,0.980050497136261,0.9912204521462589,0.9096556864381443,0.007122063971235501,0.0007311600836615031,0.011702329559527068,0.9680619331102918,1.0,0.9586657794700935,0.07985463049749612,0.05024197423502236,0.061614734386932254,0.07659349276316216,0.038343011616977715,0.05247033890831801,0.039337188766165716,0.0111255478494489,0.05392217445128648,0.973425688862098,0.9905617655062848,0.9001070549698077,0.5124080014592363,0.5,0.5148159454851897,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_7,20,0.13504736960548538,0.05660336347568779,0.4286596942091462,0.028514333279313558,0.0,0.031430770210541345,0.9947226180031421,0.999755892785956,0.9937185030919351,0.9799675050807511,0.9912254954815654,0.9091683971699454,0.005277381996857667,0.00024410721404410929,0.006281496908064824,0.9714856667206864,1.0,0.9685692297894587,0.08113950573699821,0.04391167211725446,0.04777206748265636,0.07741403552735195,0.029476849533020693,0.04231881248475171,0.0497953350752113,0.029271326779613305,0.06997585231086377,0.9749556011040277,0.9912254954815654,0.903535628010927,0.5116184756412279,0.5,0.5125746366512383,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_8,20,0.18670769801487605,0.0641025641025641,0.5324829613702491,0.01684014982483468,0.0,0.01791885074391427,0.999202966188415,1.0,0.9989215448842036,0.9797844327673652,0.9912254954815654,0.9089510697515087,0.0007970338115847744,0.0,0.001078455115796179,0.9831598501751653,1.0,0.9820811492560857,0.07844023390517295,0.03987929165282565,0.04290730973922564,0.0654418518362941,0.026877779174510938,0.03246733415496454,0.060097067349078444,0.03754958157087652,0.07914288092638888,0.9790515241072006,0.9912254954815654,0.9082543248108388,0.508021558006625,0.5,0.508420197814059,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
logistic_interactions_tau_0_9,20,0.18778554050313762,0.010185185185185184,0.6354910911831523,0.014089976585397429,0.0,0.013050488421347418,0.9994021860285891,1.0,0.9994309002884657,0.9797068712845883,0.9912254954815654,0.9084585905479203,0.0005978139714107546,0.0,0.0005690997115341092,0.9859100234146025,1.0,0.9869495115786525,0.09182052498731842,0.031889591769006374,0.03408747020712568,0.07939251787818163,0.0232129273916484,0.027382821956130426,0.052901360380531996,0.005582502896164706,0.06148599760414193,0.9791402930674794,0.9912254954815654,0.9080277511398376,0.5067460813069933,0.5,0.5062406943549067,0.5146104290570452,0.5013441895709225,0.5362531846958123,0.029891754135409294,0.0097076038802173,0.12311987590267008
decision_tree_tau_0_1,20,0.020535074215515516,0.008771551352143993,0.09197439881558254,0.99768846339365,1.0,0.999372600907054,0.0009234051818596073,0.00031321592636122643,0.0003067395483194592,0.947959162000357,0.9895833333333334,0.906327967589239,0.9990765948181405,0.9996867840736388,0.9996932604516805,0.0023115366063501445,0.0,0.0006273990929457821,0.03781582342138447,0.01738762960647618,0.15841732002523476,0.07933158000323069,0.042343945224682114,0.28408330244943397,-0.009165588792544609,-0.0032333782592042044,-0.011486995140410872,0.021445821214155135,0.009576252512283638,0.09227278256305259,0.49930593428775466,0.5,0.49983967022768677,0.5147722556863635,0.5011855529631459,0.5358433181379332,0.029671312952552403,0.009712137078985456,0.12134452012397126
