fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
1,semgrep,CWE-327,75,118,8303,56,0.38860103626943004,0.9933006340471349,0.014012587578672367,0.42748091603053434,0.5725190839694656,0.9859874124213276,131,True
1,semgrep,CWE-330,0,0,8432,120,,0.9859681945743686,0.0,1.0,0.0,1.0,120,False
1,semgrep,CWE-345,0,1,8033,518,0.0,0.9394222897906678,0.00012447099825740602,1.0,0.0,0.9998755290017426,518,True
1,semgrep,CWE-400,0,1,8277,274,0.0,0.9679569640977663,0.00012080212611741966,1.0,0.0,0.9998791978738826,274,True
1,semgrep,CWE-573,0,0,8491,61,,0.992867165575304,0.0,1.0,0.0,1.0,61,False
1,semgrep,CWE-610,52,189,7981,330,0.2157676348547718,0.960293586812658,0.02313341493268054,0.8638743455497382,0.13612565445026178,0.9768665850673195,382,True
1,semgrep,CWE-668,37,42,7307,1166,0.46835443037974683,0.86238640387112,0.005715063273914818,0.969243557772236,0.030756442227763924,0.9942849367260852,1203,True
1,semgrep,CWE-669,0,0,8354,198,,0.9768475210477081,0.0,1.0,0.0,1.0,198,False
1,semgrep,CWE-706,4,22,8126,400,0.15384615384615385,0.9530846821487216,0.002700049091801669,0.9900990099009901,0.009900990099009901,0.9972999509081983,404,True
1,semgrep,CWE-834,0,2,8500,50,0.0,0.9941520467836257,0.0002352387673488591,1.0,0.0,0.9997647612326511,50,True
1,semgrep,CWE-913,56,184,8204,108,0.23333333333333334,0.9870067372473532,0.021936099189318072,0.6585365853658537,0.34146341463414637,0.978063900810682,164,True
1,semgrep,CWE-923,0,0,8275,277,,0.9676099158091674,0.0,1.0,0.0,1.0,277,False
2,bandit,CWE-20,29,180,7997,339,0.13875598086124402,0.9593330134357005,0.022012963189433778,0.9211956521739131,0.07880434782608696,0.9779870368105662,368,True
2,bandit,CWE-74,529,874,6328,814,0.3770491803278688,0.886026323158779,0.12135517911691197,0.6061057334326135,0.39389426656738646,0.878644820883088,1343,True
2,bandit,CWE-116,0,0,8486,59,,0.9930953774136922,0.0,1.0,0.0,1.0,59,False
2,bandit,CWE-285,19,8,8244,274,0.7037037037037037,0.9678328246067152,0.0009694619486185168,0.9351535836177475,0.06484641638225255,0.9990305380513815,293,True
2,bandit,CWE-287,209,298,7459,579,0.41222879684418146,0.9279671560089574,0.03841691375531778,0.7347715736040609,0.2652284263959391,0.9615830862446823,788,True
2,bandit,CWE-311,2,3,8228,312,0.4,0.9634660421545668,0.00036447576236180293,0.9936305732484076,0.006369426751592357,0.9996355242376382,314,True
2,bandit,CWE-326,1,0,8504,40,1.0,0.9953183520599251,0.0,0.975609756097561,0.024390243902439025,1.0,41,True
2,bandit,CWE-327,91,116,8299,39,0.4396135265700483,0.9953226193331735,0.013784907902554962,0.3,0.7,0.9862150920974451,130,True
2,bandit,CWE-330,79,128,8297,41,0.38164251207729466,0.9950827536579515,0.015192878338278933,0.3416666666666667,0.6583333333333333,0.984807121661721,120,True
2,bandit,CWE-345,0,0,8027,518,,0.939379754242247,0.0,1.0,0.0,1.0,518,False
2,bandit,CWE-400,12,308,7962,263,0.0375,0.9680243161094225,0.03724304715840387,0.9563636363636364,0.04363636363636364,0.9627569528415961,275,True
2,bandit,CWE-573,15,81,8403,46,0.15625,0.9945555687063558,0.009547383309759547,0.7540983606557377,0.2459016393442623,0.9904526166902404,61,True
2,bandit,CWE-610,0,0,8163,382,,0.9552954944411937,0.0,1.0,0.0,1.0,382,False
2,bandit,CWE-668,54,52,7290,1149,0.5094339622641509,0.863846427301813,0.007082538817760828,0.9551122194513716,0.04488778054862843,0.9929174611822392,1203,True
2,bandit,CWE-669,0,0,8346,199,,0.9767115272088941,0.0,1.0,0.0,1.0,199,False
2,bandit,CWE-706,11,18,8123,393,0.3793103448275862,0.9538515735086895,0.0022110305859231053,0.9727722772277227,0.027227722772277228,0.9977889694140769,404,True
2,bandit,CWE-834,0,0,8495,50,,0.9941486249268578,0.0,1.0,0.0,1.0,50,False
2,bandit,CWE-913,22,22,8359,142,0.5,0.9832960828137867,0.002624985085312015,0.8658536585365854,0.13414634146341464,0.9973750149146879,164,True
2,bandit,CWE-923,0,0,8268,277,,0.9675833820947922,0.0,1.0,0.0,1.0,277,False
2,codeql,CWE-20,50,1282,6895,318,0.03753753753753754,0.955912934978511,0.156781215604745,0.8641304347826086,0.1358695652173913,0.843218784395255,368,True
2,codeql,CWE-74,152,362,6840,1191,0.29571984435797666,0.8516996638027643,0.0502638156067759,0.8868205510052122,0.11317944899478778,0.9497361843932242,1343,True
2,codeql,CWE-116,10,152,8334,49,0.06172839506172839,0.994154837170464,0.01791185481970304,0.8305084745762712,0.1694915254237288,0.982088145180297,59,True
2,codeql,CWE-285,21,23,8229,272,0.4772727272727273,0.9680037642630279,0.0027872031022782356,0.9283276450511946,0.07167235494880546,0.9972127968977218,293,True
2,codeql,CWE-287,63,68,7689,725,0.48091603053435117,0.9138340860470644,0.008766275622018822,0.9200507614213198,0.0799492385786802,0.9912337243779812,788,True
